,Transcript_Annotation,Transcript_Clusters
366,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcv.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcv.1.csv
367,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lof.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lof.1.csv
368,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcn.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcn.1.csv
369,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ymq.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ymq.2.csv
370,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcl.1.csv
371,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jeu.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jeu.2.csv
372,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lod.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lod.1.csv
373,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003wwt.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003wwt.3.csv
374,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003guq.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003guq.4.csv
375,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003pel.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003pel.3.csv
376,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021sht.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021sht.1.csv
377,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003gus.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003gus.4.csv
378,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010snv.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010snv.2.csv
379,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iij.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001iij.3.csv
380,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010wnm.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010wnm.1.csv
381,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kkg.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002kkg.1.csv
382,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcr.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcr.1.csv
383,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002nau.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002nau.4.csv
384,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002wny.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002wny.3.csv
385,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xls.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001xls.2.csv
386,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dtg.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dtg.2.csv
387,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ezh.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ezh.3.csv
388,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcp.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcp.1.csv
389,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010cuz.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010cuz.3.csv
390,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jkk.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jkk.4.csv
391,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvt.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvt.1.csv
392,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003olj.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003olj.3.csv
393,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003tlx.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003tlx.3.csv
394,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ifn.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010ifn.3.csv
395,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003guu.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003guu.4.csv
396,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003olh.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003olh.3.csv
397,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oiz.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oiz.2.csv
398,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jfp.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002jfp.1.csv
399,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcj.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rcj.1.csv
400,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ncz.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003ncz.2.csv
401,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oix.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oix.2.csv
402,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hdy.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hdy.4.csv
403,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fec.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010fec.2.csv
404,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bgs.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001bgs.4.csv
405,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001doc.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001doc.1.csv
406,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qed.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qed.4.csv
407,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011laf.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011laf.2.csv
408,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003dhy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003dhy.3.csv
409,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xul.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xul.4.csv
410,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ony.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ony.4.csv
411,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hnn.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002hnn.3.csv
412,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010swq.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010swq.3.csv
413,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021zgs.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021zgs.1.csv
414,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010gno.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010gno.1.csv
415,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rug.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rug.1.csv
416,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002apj.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002apj.3.csv
417,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rty.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rty.1.csv
418,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003udk.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003udk.4.csv
419,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ult.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ult.1.csv
420,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002tng.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002tng.1.csv
421,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvd.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvd.4.csv
422,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tku.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tku.4.csv
423,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rmu.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rmu.1.csv
424,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022buv.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022buv.1.csv
425,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001hpw.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001hpw.3.csv
426,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hiy.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003hiy.3.csv
427,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010qxm.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010qxm.2.csv
428,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002api.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002api.3.csv
429,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiu.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiu.2.csv
430,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qoc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qoc.3.csv
431,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003upt.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003upt.3.csv
432,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gdp.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001gdp.3.csv
433,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jfx.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jfx.4.csv
434,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lni.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lni.2.csv
435,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001voa.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001voa.4.csv
436,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ygc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001ygc.3.csv
437,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001aoh.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001aoh.3.csv
438,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xuo.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xuo.2.csv
439,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001voc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001voc.3.csv
440,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011een.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011een.2.csv
441,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lek.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011lek.2.csv
442,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xve.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xve.4.csv
443,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031siz.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031siz.1.csv
444,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dju.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011dju.2.csv
445,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001czv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001czv.3.csv
446,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kfi.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kfi.1.csv
447,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001agd.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001agd.3.csv
448,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vre.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003vre.3.csv
449,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kfh.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003kfh.1.csv
450,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031tgb.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031tgb.1.csv
451,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xur.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xur.3.csv
452,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010swp.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010swp.3.csv
453,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oiv.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001oiv.3.csv
454,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqm.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqm.3.csv
455,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021umk.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021umk.1.csv
456,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jsr.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003jsr.3.csv
457,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009vkg.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc009vkg.1.csv
458,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001byq.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001byq.3.csv
459,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dny.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001dny.2.csv
460,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011bpk.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011bpk.1.csv
461,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqj.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqj.2.csv
462,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001cow.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001cow.3.csv
463,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pjv.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021pjv.1.csv
464,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lmi.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010lmi.3.csv
465,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rue.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031rue.1.csv
466,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001byp.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001byp.3.csv
467,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiw.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiw.2.csv
468,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqi.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqi.2.csv
469,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqk.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010oqk.3.csv
470,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031qqj.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc031qqj.1.csv
471,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiv.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc010tiv.2.csv
472,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002aph.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002aph.3.csv
473,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xum.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003xum.3.csv
474,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004ebq.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc004ebq.1.csv
475,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tsj.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001tsj.3.csv
476,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ofq.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021ofq.1.csv
477,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rlx.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rlx.1.csv
478,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvc.4annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002xvc.4.csv
479,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003upu.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003upu.2.csv
480,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rcx.2annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc021rcx.2.csv
481,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lsm.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc002lsm.3.csv
482,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001czw.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001czw.3.csv
483,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001lxc.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc001lxc.3.csv
484,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011bpl.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc011bpl.1.csv
485,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022but.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022but.1.csv
486,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022buu.1annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc022buu.1.csv
487,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qob.3annotations.csv,./MiSeqSFPQc.csv_MiSeqNONOc.csv_HuRc_conversioncTranscripts/uc003qob.3.csv
