,start_coord,end_coord,translation_status,count,length
35121,207082470,207082563,True,1,93
35122,207090543,207091318,False,1,775
35123,207090543,207091318,True,3,775
35124,207106080,207108585,True,2,2505
35125,207114713,207115399,True,1,686
35126,207117810,207118595,True,1,785
35127,207128122,207136525,True,1,8403
35128,207131701,207133286,False,1,1585
35129,207133430,207134933,True,1,1503
35130,207157829,207166439,False,1,8610
35131,207172887,207173174,False,1,287
35132,207172887,207173174,True,11,287
35133,207174905,207175041,True,2,136
35134,207179598,207182423,False,1,2825
35135,207185692,207186003,True,1,311
35136,207185692,207189000,True,1,3308
35137,207187307,207189678,True,1,2371
35138,207198295,207198783,True,1,488
35139,207212732,207214886,False,1,2154
35140,207212732,207214886,True,1,2154
35141,207263048,207288470,False,1,25422
35142,207292237,207376472,False,1,84235
35143,207308164,207308269,False,1,105
35144,207323623,207324379,False,1,756
35145,207323623,207324379,True,2,756
35146,207323623,207325394,True,1,1771
35147,207392069,207395482,True,3,3413
35148,207394957,207397984,True,1,3027
35149,207435749,207437215,True,1,1466
35150,207435749,207437694,True,8,1945
35151,207498632,207513769,False,1,15137
35152,207534127,207544013,True,2,9886
35153,207558460,207575551,True,2,17091
35154,207578707,207581986,True,1,3279
35155,207580478,207596505,True,1,16027
35156,207582414,207738760,True,1,156346
35157,207582414,207823190,True,1,240776
35158,207600935,207601062,True,1,127
35159,207600935,207602326,True,1,1391
35160,207602719,207603185,True,1,466
35161,207603554,207603656,True,1,102
35162,207612650,207617940,False,1,5290
35163,207612689,207632873,True,2,20184
35164,207617596,207633012,True,1,15416
35165,207622727,207714569,True,1,91842
35166,207639830,207640209,False,1,379
35167,207644573,207648753,True,2,4180
35168,207679441,207680033,True,2,592
35169,207704117,207723111,True,6,18994
35170,207735404,207736108,True,2,704
35171,207737115,207737320,True,1,205
35172,207785764,207790391,True,3,4627
35173,207800617,207801656,False,1,1039
35174,207806997,207849546,False,1,42549
35175,207824219,207828706,True,4,4487
35176,207824219,207830880,True,1,6661
35177,207864016,207864193,True,1,177
35178,207864023,207864200,True,1,177
35179,207882876,207888051,True,1,5175
35180,207882932,207888909,True,1,5977
35181,207882932,207894241,True,1,11309
35182,207883274,207884015,False,1,741
35183,207894399,207896553,True,2,2154
35184,207894853,207895046,True,1,193
35185,207895272,207900379,True,1,5107
35186,207932741,207935421,True,1,2680
35187,207938775,208346223,True,2,407448
35188,207939924,207941142,True,1,1218
35189,207962403,207965741,True,1,3338
35190,207972373,207972451,True,1,78
35191,207972548,207973523,True,1,975
35192,207980803,207981288,True,1,485
35193,207991106,207991793,True,1,687
35194,207991106,207994425,True,1,3319
35195,207999693,208002017,True,1,2324
35196,208010792,208023938,True,4,13146
35197,208050409,208051128,True,1,719
35198,208050409,208051315,True,1,906
35199,208050409,208051831,True,1,1422
35200,208054435,208056920,True,2,2485
35201,208058759,208067256,True,2,8497
35202,208064302,208080336,True,1,16034
35203,208066700,208086271,True,1,19571
35204,208066700,208086314,True,1,19614
35205,208066700,208087813,True,1,21113
35206,208066700,208094386,True,1,27686
35207,208119113,208120918,False,1,1805
35208,208137461,208138892,True,3,1431
35209,208157563,208158709,True,1,1146
35210,208191355,208216423,True,4,25068
35211,208193626,208203950,True,1,10324
35212,208212365,208213563,False,1,1198
35213,208226726,208227064,True,1,338
35214,208236224,208238172,False,1,1948
35215,208247995,208253098,True,2,5103
35216,208266700,208278078,False,1,11378
35217,208284118,208285775,False,4,1657
35218,208284118,208285775,True,2,1657
35219,208290787,208298670,True,1,7883
35220,208297636,208297885,False,1,249
35221,208302890,208303978,True,1,1088
35222,208305380,208313029,True,1,7649
35223,208306205,208378065,True,1,71860
35224,208306205,208393135,True,1,86930
35225,208308223,208309509,True,1,1286
35226,208308867,208309979,True,1,1112
35227,208310979,208311069,True,2,90
35228,208311168,208311439,True,1,271
35229,208320228,208320572,True,2,344
35230,208322606,208322810,True,1,204
35231,208322606,208323299,True,1,693
35232,208322606,208323341,True,3,735
35233,208322606,208323344,True,1,738
35234,208325560,208325970,True,4,410
35235,208329307,208329421,True,4,114
35236,208337939,208340156,True,1,2217
35237,208353019,208354597,True,1,1578
35238,208356260,208361898,False,1,5638
35239,208356260,208424242,False,1,67982
35240,208358149,208358644,True,1,495
35241,208359821,208360572,True,1,751
35242,208360509,208360679,True,1,170
35243,208364396,208375207,True,2,10811
35244,208366330,208366413,False,1,83
35245,208366330,208366413,True,1,83
35246,208367027,208369964,True,1,2937
35247,208396448,208397045,True,1,597
35248,208396851,208397206,True,1,355
35249,208396866,208397085,False,1,219
35250,208401619,208402425,False,1,806
35251,208401619,208402425,True,1,806
35252,208413090,208414285,True,1,1195
35253,208419352,208419515,False,1,163
35254,208419352,208419515,True,1,163
35255,208420497,208420734,True,1,237
35256,208442376,208446906,True,4,4530
35257,208451380,208465773,False,1,14393
35258,208455889,208456422,True,1,533
35259,208460299,208461617,True,2,1318
35260,208475723,208475813,True,1,90
35261,208475723,208488412,True,1,12689
35262,208477058,208486836,True,1,9778
35263,208479707,208479872,True,3,165
35264,208514884,208515696,True,1,812
35265,208527809,208532642,True,3,4833
35266,208584724,208585322,True,1,598
35267,208585127,208585483,True,1,356
35268,208592328,208593810,True,1,1482
35269,208617665,208631462,True,1,13797
35270,208621458,208622842,True,1,1384
35271,208622281,208623240,True,3,959
35272,208624695,208632160,True,1,7465
35273,208628137,208634688,False,1,6551
35274,208648453,208649408,True,3,955
35275,208667428,208671681,True,2,4253
35276,208678107,208679457,True,1,1350
35277,208689388,208691170,False,1,1782
35278,208689388,208694387,True,1,4999
35279,208712974,208713160,False,1,186
35280,208713047,208713339,False,1,292
35281,208713047,208713342,False,1,295
35282,208719430,208726328,True,1,6898
35283,208719430,208730286,True,2,10856
35284,208719430,208733199,True,1,13769
35285,208747458,208748277,True,1,819
35286,208757655,208758920,True,2,1265
35287,208759167,208759660,True,1,493
35288,208759167,208760247,True,1,1080
35289,208766119,208769932,True,2,3813
35290,208767776,208771706,True,2,3930
35291,208769547,208772624,True,1,3077
35292,208789877,208816815,True,1,26938
35293,208809195,208818659,True,1,9464
35294,208814202,208814494,True,1,292
35295,208823639,208824607,True,3,968
35296,208854685,208859431,True,1,4746
35297,208854685,208865223,True,1,10538
35298,208870181,208879054,True,1,8873
35299,208873835,208878601,True,1,4766
35300,208874349,208877216,False,1,2867
35301,208879962,208882730,False,1,2768
35302,208916736,208918178,False,1,1442
35303,208916736,208918178,True,1,1442
35304,208927885,208927892,True,1,7
35305,208928052,208928255,True,1,203
35306,208948735,208958988,False,1,10253
35307,208948735,208960664,True,1,11929
35308,209007626,209061474,False,1,53848
35309,209007626,209061474,True,1,53848
35310,209021775,209023266,True,1,1491
35311,209024404,209025033,True,1,629
35312,209026265,209222287,True,1,196022
35313,209031771,209034070,True,1,2299
35314,209050525,209054133,False,1,3608
35315,209071585,209087435,False,1,15850
35316,209072061,209093635,True,1,21574
35317,209104211,209110990,True,3,6779
35318,209163844,209184081,False,1,20237
35319,209181029,209181550,True,1,521
35320,209210160,209210437,True,1,277
35321,209213177,209225079,True,1,11902
35322,209219227,209254859,True,1,35632
35323,209228150,209234053,True,3,5903
35324,209232170,209235009,False,1,2839
35325,209258559,209258769,True,2,210
35326,209309574,209335920,True,1,26346
35327,209309618,209333207,True,3,23589
35328,209309618,209335920,True,1,26302
35329,209357932,209365174,True,1,7242
35330,209357932,209487536,True,2,129604
35331,209361346,209363166,True,2,1820
35332,209361346,209385525,True,1,24179
35333,209361583,209363166,True,1,1583
35334,209361583,209385525,True,1,23942
35335,209361668,209363166,True,1,1498
35336,209362755,209383894,True,1,21139
35337,209365477,209387725,False,1,22248
35338,209369663,209389847,False,1,20184
35339,209407499,209408688,True,1,1189
35340,209430351,209431577,False,1,1226
35341,209435629,209437040,True,1,1411
35342,209483907,209484202,False,1,295
35343,209496180,209496797,False,1,617
35344,209496180,209497195,True,1,1015
35345,209499063,209500113,True,1,1050
35346,209511665,209513527,False,1,1862
35347,209513273,209513862,True,1,589
35348,209514958,209515340,False,1,382
35349,209514958,209515340,True,3,382
35350,209514958,209518518,True,4,3560
35351,209515289,209523513,True,3,8224
35352,209544658,209546391,False,2,1733
35353,209544661,209546391,False,1,1730
35354,209547001,209555903,True,1,8902
35355,209627293,209629066,True,2,1773
35356,209631052,209633282,True,1,2230
35357,209640050,209641196,True,1,1146
35358,209644855,209647595,True,1,2740
35359,209663272,209728939,True,3,65667
35360,209697438,209698139,True,4,701
35361,209701983,209846373,True,1,144390
35362,209701998,209846373,True,1,144375
35363,209730040,209731431,True,6,1391
35364,209785561,209790168,True,1,4607
35365,209792563,209793187,True,6,624
35366,209793319,209793803,True,2,484
35367,209794825,209796996,True,1,2171
35368,209794992,209797121,True,1,2129
35369,209803175,209804957,True,1,1782
35370,209824498,209826260,True,1,1762
35371,209824498,209827169,True,1,2671
35372,209848680,209852001,True,1,3321
35373,209855544,209856362,True,2,818
35374,209873859,209878216,False,1,4357
35375,209917750,209994459,False,1,76709
35376,209926506,209933283,True,1,6777
35377,209991504,210005588,True,1,14084
35378,210017272,210017984,True,1,712
35379,210074952,210076616,True,1,1664
35380,210074952,210083709,True,1,8757
35381,210092395,210098805,True,2,6410
35382,210101785,210173126,False,1,71341
35383,210105629,210106835,True,1,1206
35384,210121999,210123744,True,1,1745
35385,210126270,210136493,False,2,10223
35386,210126270,210136493,True,2,10223
35387,210133430,210141580,True,2,8150
35388,210171881,210324465,True,4,152584
35389,210194457,210195207,True,1,750
35390,210195332,210196572,True,3,1240
35391,210256028,210260836,True,2,4808
35392,210297731,210300754,True,3,3023
35393,210312018,210323634,True,3,11616
35394,210312898,210314582,True,1,1684
35395,210316510,210317835,True,1,1325
35396,210345335,210345800,True,2,465
35397,210347928,210348360,False,1,432
35398,210353606,210354143,True,5,537
35399,210381332,210391888,True,1,10556
35400,210385180,210386018,True,1,838
35401,210392777,210397582,False,1,4805
35402,210392777,210397582,True,1,4805
35403,210396389,210435522,True,1,39133
35404,210411473,210413491,True,1,2018
35405,210413867,210415684,True,2,1817
35406,210413867,210415697,True,1,1830
35407,210414708,210416419,True,1,1711
35408,210419427,210419708,True,1,281
35409,210428647,210431095,True,1,2448
35410,210439125,210441434,True,3,2309
35411,210439125,210442408,True,1,3283
35412,210466021,210468609,True,1,2588
35413,210472443,210472766,False,1,323
35414,210472443,210472766,True,6,323
35415,210493557,210496194,True,1,2637
35416,210493560,210496194,True,1,2634
35417,210504980,210505951,True,1,971
35418,210507963,210584361,True,1,76398
35419,210509183,210512157,True,1,2974
35420,210509183,210514565,True,1,5382
35421,210521414,210539444,False,1,18030
35422,210527624,210529436,True,1,1812
35423,210533969,210534448,True,1,479
35424,210554883,210555413,True,2,530
35425,210557985,210559035,True,1,1050
35426,210566852,210588795,True,1,21943
35427,210630306,210645763,True,1,15457
35428,210663499,210666408,True,1,2909
35429,210663499,210674240,True,1,10741
35430,210696980,210719620,True,1,22640
35431,210704113,210712790,True,2,8677
35432,210710475,210713691,True,1,3216
35433,210717329,210719336,True,5,2007
35434,210726703,210728872,False,2,2169
35435,210755181,210766183,True,3,11002
35436,210760342,210762040,True,1,1698
35437,210768725,210772219,False,1,3494
35438,210782513,210784624,True,1,2111
35439,210782513,210784662,True,1,2149
35440,210782985,210801361,True,1,18376
35441,210782985,210805123,False,1,22138
35442,210783722,210785061,True,1,1339
35443,210786282,210797750,True,1,11468
35444,210800294,210800406,True,1,112
35445,210800502,210804002,True,1,3500
35446,210802544,210829683,True,1,27139
35447,210810057,210810894,True,1,837
35448,210810485,210810798,True,1,313
35449,210812134,210880144,True,1,68010
35450,210824338,210976287,False,1,151949
35451,210824715,210827300,True,2,2585
35452,210824726,210824882,True,2,156
35453,210831818,210833882,False,1,2064
35454,210831818,210833882,True,2,2064
35455,210846183,210850771,False,1,4588
35456,210877984,210881758,False,1,3774
35457,210905806,210907893,False,2,2087
35458,210905806,210907893,True,1,2087
35459,210952879,210953404,True,1,525
35460,210954181,210963243,True,1,9062
35461,210961954,210962432,True,4,478
35462,210963222,210964411,True,2,1189
35463,210966804,210970656,True,1,3852
35464,211003130,211006392,True,2,3262
35465,211005225,211008761,True,3,3536
35466,211013390,211016074,False,1,2684
35467,211016344,211017099,True,1,755
35468,211034175,211036004,True,1,1829
35469,211034175,211037458,True,1,3283
35470,211034175,211039238,True,1,5063
35471,211034969,211068727,True,1,33758
35472,211037784,211117527,True,1,79743
35473,211044226,211045225,False,1,999
35474,211093786,211108257,True,3,14471
35475,211135300,211136885,True,4,1585
35476,211141927,211152936,True,1,11009
35477,211171359,211180710,True,1,9351
35478,211207466,211218944,False,1,11478
35479,211207466,211218944,True,1,11478
35480,211207466,211218983,True,1,11517
35481,211207466,211225068,True,1,17602
35482,211212400,211213358,False,1,958
35483,211212400,211213358,True,1,958
35484,211216824,211217134,True,3,310
35485,211278871,211279089,False,1,218
35486,211278871,211282142,True,1,3271
35487,211279916,211286145,True,2,6229
35488,211283963,211286849,True,1,2886
35489,211309167,211320109,True,1,10942
35490,211351761,211368203,False,1,16442
35491,211351761,211368214,False,1,16453
35492,211352547,211353079,True,7,532
35493,211355959,211361337,True,1,5378
35494,211386067,211388125,False,1,2058
35495,211429775,211429995,True,1,220
35496,211445408,211461578,True,1,16170
35497,211449128,211466791,False,1,17663
35498,211449128,211466791,True,1,17663
35499,211451754,211455060,True,1,3306
35500,211455122,211477900,True,2,22778
35501,211463198,211464206,True,2,1008
35502,211515271,211521450,True,1,6179
35503,211534485,211581997,True,1,47512
35504,211562125,211595579,True,2,33454
35505,211582396,211583005,False,1,609
35506,211583093,211583475,True,1,382
35507,211609142,211620635,False,1,11493
35508,211609142,211641119,False,1,31977
35509,211625681,211626464,True,1,783
35510,211646520,211647138,True,1,618
35511,211711112,211721038,True,3,9926
35512,211729891,211730556,True,1,665
35513,211759465,211759809,True,2,344
35514,211763727,211764536,True,2,809
35515,211763882,211764649,True,1,767
35516,211764790,211765416,True,1,626
35517,211767555,211769266,True,3,1711
35518,211772585,211791192,True,3,18607
35519,211779708,211780732,True,2,1024
35520,211780370,211782192,True,1,1822
35521,211802495,211804178,True,1,1683
35522,211807666,211812511,True,1,4845
35523,211808350,211809396,False,1,1046
35524,211810084,211816761,True,2,6677
35525,211847006,211851414,True,2,4408
35526,211847006,211869861,True,1,22855
35527,211849315,211851299,True,1,1984
35528,211854688,211855693,True,1,1005
35529,211874705,211953208,True,1,78503
35530,211878655,211878670,True,1,15
35531,211878655,211883875,False,1,5220
35532,211879123,211883875,True,1,4752
35533,211879246,211884182,True,1,4936
35534,211882353,211885712,False,1,3359
35535,211882353,211885712,True,1,3359
35536,211882353,211885896,False,1,3543
35537,211882353,211886571,True,1,4218
35538,211885274,211886796,False,1,1522
35539,211887520,211888183,False,1,663
35540,211896911,211898483,False,1,1572
35541,211896911,211898483,True,1,1572
35542,211906023,211908860,True,1,2837
35543,211906565,211906790,True,1,225
35544,211908155,211910050,True,2,1895
35545,211912513,211913507,True,1,994
35546,211913093,211913835,True,1,742
35547,211915444,211915542,True,3,98
35548,211917089,211918613,True,1,1524
35549,211922681,211923317,True,1,636
35550,211926748,211928906,True,1,2158
35551,211940520,211986034,True,1,45514
35552,211955173,211957022,False,1,1849
35553,211955173,211957022,True,9,1849
35554,211978193,211990819,True,1,12626
35555,211985942,211988009,True,1,2067
35556,211988538,212047239,False,1,58701
35557,211997047,211997495,False,1,448
35558,212028208,212028870,True,1,662
35559,212029187,212029386,True,2,199
35560,212057657,212063071,True,2,5414
35561,212069149,212069424,True,1,275
35562,212069978,212072536,True,3,2558
35563,212092131,212107809,True,3,15678
35564,212106892,212107113,False,1,221
35565,212106892,212107113,True,1,221
35566,212116116,212293558,True,1,177442
35567,212128138,212128221,False,1,83
35568,212128540,212130632,False,1,2092
35569,212133011,212133093,True,2,82
35570,212134274,212178546,True,1,44272
35571,212135977,212179356,True,2,43379
35572,212135977,212222893,True,1,86916
35573,212145275,212158074,True,1,12799
35574,212145275,212162547,True,1,17272
35575,212145275,212167455,True,1,22180
35576,212212700,212212807,False,1,107
35577,212224342,212226051,False,1,1709
35578,212227185,212231618,True,1,4433
35579,212236624,212236778,False,1,154
35580,212236624,212236778,True,1,154
35581,212237044,212237763,True,1,719
35582,212237245,212237918,True,1,673
35583,212237245,212237964,False,2,719
35584,212238891,212239358,False,1,467
35585,212241739,212244261,False,1,2522
35586,212244371,212245649,False,1,1278
35587,212260681,212261625,False,1,944
35588,212269359,212269455,True,1,96
35589,212272068,212274079,False,1,2011
35590,212287127,212314672,True,1,27545
35591,212287430,212287994,True,1,564
35592,212287430,212289653,True,1,2223
35593,212290953,212291556,False,1,603
35594,212313561,212319042,False,1,5481
35595,212323288,212332868,True,1,9580
35596,212327386,212334884,True,1,7498
35597,212340723,212341002,False,1,279
35598,212368825,212369129,True,1,304
35599,212368825,212369167,True,2,342
35600,212371600,212371683,False,1,83
35601,212406861,212409077,True,1,2216
35602,212418520,212422774,False,1,4254
35603,212419870,212423051,False,1,3181
35604,212462592,212462699,False,1,107
35605,212463174,212464988,True,1,1814
35606,212581143,212582225,True,5,1082
35607,212606591,212606874,True,1,283
35608,212609412,212611348,True,2,1936
35609,212611673,212611882,True,2,209
35610,212614105,212615901,True,1,1796
35611,212620455,212622015,True,1,1560
35612,212653247,212654112,False,1,865
35613,212653898,212672144,True,1,18246
35614,212662355,212762516,True,1,100161
35615,212712034,212742899,True,2,30865
35616,212718483,212718664,False,1,181
35617,212723114,212794404,True,2,71290
35618,212734218,212757627,False,1,23409
35619,212734218,212757627,True,1,23409
35620,212749526,212761635,False,1,12109
35621,212768513,212770844,False,1,2331
35622,212802570,213003406,True,1,200836
35623,212849256,212849570,False,1,314
35624,212872901,212873598,True,1,697
35625,212899781,212900237,True,1,456
35626,212899781,212905962,True,1,6181
35627,212918857,212921674,True,1,2817
35628,212936556,212939705,True,1,3149
35629,212947894,212984179,True,2,36285
35630,212965551,212967204,False,1,1653
35631,213011517,213013715,True,1,2198
35632,213011611,213013733,True,1,2122
35633,213012144,213013916,True,1,1772
35634,213068664,213070268,True,1,1604
35635,213093705,213093909,True,1,204
35636,213103219,213123973,True,3,20754
35637,213113286,213113977,False,1,691
35638,213153884,213161648,False,1,7764
35639,213208258,213211631,True,2,3373
35640,213260113,213268688,True,3,8575
35641,213260113,213277674,True,1,17561
35642,213263989,213270717,True,1,6728
35643,213265785,213272803,True,1,7018
35644,213266902,213282196,False,2,15294
35645,213266902,213282196,True,5,15294
35646,213364411,213370410,True,1,5999
35647,213370836,213395901,True,1,25065
35648,213393299,213401397,True,3,8098
35649,213395279,213402087,False,1,6808
35650,213406280,213504061,True,1,97781
35651,213420371,213422930,True,5,2559
35652,213429666,213435523,True,1,5857
35653,213434680,213438354,True,1,3674
35654,213488829,213488931,False,1,102
35655,213503164,213509081,True,1,5917
35656,213503859,213509505,True,1,5646
35657,213525886,213768864,True,1,242978
35658,213609099,213609685,False,1,586
35659,213618877,213629727,True,1,10850
35660,213619089,213629781,True,1,10692
35661,213620792,213625108,True,1,4316
35662,213633476,213635652,True,5,2176
35663,213640830,213643139,True,2,2309
35664,213657487,213659541,False,1,2054
35665,213659487,213660561,False,1,1074
35666,213686263,213693157,True,2,6894
35667,213699347,213699839,True,1,492
35668,213713298,213714101,True,1,803
35669,213713298,213714118,True,1,820
35670,213713298,213714143,True,1,845
35671,213713305,213714179,True,1,874
35672,213713305,213717301,True,1,3996
35673,213713307,213714143,True,1,836
35674,213713949,213714433,True,1,484
35675,213743633,213754176,True,2,10543
35676,213743633,213760058,True,1,16425
35677,213779327,213781490,False,1,2163
35678,213780511,213784039,False,1,3528
35679,213875348,213897279,False,1,21931
35680,213877098,213883227,False,1,6129
35681,213914430,213915578,True,5,1148
35682,213919472,213924391,False,1,4919
35683,213919472,213970145,False,1,50673
35684,213920218,213926308,True,1,6090
35685,213935069,213983869,True,6,48800
35686,213953825,213979257,True,1,25432
35687,213978178,213978467,True,1,289
35688,213990038,213997487,False,1,7449
35689,213990038,213997487,True,2,7449
35690,213997246,214001303,False,1,4057
35691,214038880,214050103,True,3,11223
35692,214042820,214050673,True,1,7853
35693,214057923,214058123,False,1,200
35694,214069201,214069283,True,1,82
35695,214138743,214152981,True,2,14238
35696,214149470,214150302,False,1,832
35697,214155020,214165662,True,2,10642
35698,214157162,214159136,True,1,1974
35699,214221391,214222316,True,1,925
35700,214287854,214289305,True,1,1451
35701,214299581,214329294,False,1,29713
35702,214331443,214337766,False,2,6323
35703,214337005,214346171,False,1,9166
35704,214337005,214346171,True,3,9166
35705,214392169,214405055,True,1,12886
35706,214392294,214411469,True,1,19175
35707,214394850,214397713,False,2,2863
35708,214394850,214397713,True,1,2863
35709,214408905,214409432,True,2,527
35710,214409055,214409432,False,1,377
35711,214409055,214409432,True,2,377
35712,214409093,214409432,True,1,339
35713,214421400,214423573,True,1,2173
35714,214430831,214570575,True,1,139744
35715,214431092,214432146,True,1,1054
35716,214433260,214435537,False,1,2277
35717,214438240,214440654,False,1,2414
35718,214441167,214441623,True,1,456
35719,214441167,214444746,True,1,3579
35720,214442512,214445528,True,1,3016
35721,214448882,214448990,True,1,108
35722,214473559,214482906,True,1,9347
35723,214474353,214482992,True,1,8639
35724,214475414,214483803,True,1,8389
35725,214483736,214486954,True,3,3218
35726,214518336,214518418,True,1,82
35727,214540538,214548890,False,1,8352
35728,214558939,214567537,True,1,8598
35729,214565000,214654107,True,2,89107
35730,214576608,214589465,True,2,12857
35731,214597611,214599005,False,1,1394
35732,214602379,214603161,True,1,782
35733,214612729,214627219,False,1,14490
35734,214655791,214658348,True,1,2557
35735,214655791,214658427,True,1,2636
35736,214661356,214662254,True,1,898
35737,214664856,214667180,True,1,2324
35738,214664856,214667398,True,1,2542
35739,214667918,214668622,True,1,704
35740,214669964,214704203,False,1,34239
35741,214669964,214704203,True,4,34239
35742,214698881,214710357,True,1,11476
35743,214699386,214700401,True,1,1015
35744,214699386,214710430,True,1,11044
35745,214699407,214700633,True,1,1226
35746,214699407,214710357,True,1,10950
35747,214721820,214725743,True,1,3923
35748,214729677,214743156,True,1,13479
35749,214729677,214794040,True,1,64363
35750,214743617,214749959,True,3,6342
35751,214743880,214750226,True,1,6346
35752,214749393,214755063,True,4,5670
35753,214749393,214769617,False,1,20224
35754,214768899,214773601,True,3,4702
35755,214770921,214771705,True,1,784
35756,214773841,214787028,True,1,13187
35757,214778538,214806137,True,1,27599
35758,214799326,214801526,True,4,2200
35759,214812234,214813933,True,2,1699
35760,214841460,214864575,True,2,23115
35761,214859211,214876051,True,1,16840
35762,214920427,214991320,True,1,70893
35763,214923951,214950645,True,3,26694
35764,214925197,214925515,True,1,318
35765,214949741,214988784,True,3,39043
35766,214987269,214990781,True,1,3512
35767,215020101,215023203,True,3,3102
35768,215023253,215064847,False,2,41594
35769,215053031,215055054,False,1,2023
35770,215053031,215055054,True,1,2023
35771,215062558,215064095,True,1,1537
35772,215063319,215065228,False,1,1909
35773,215063319,215065228,True,4,1909
35774,215090019,215090958,True,1,939
35775,215121374,215121458,False,1,84
35776,215121567,215123029,False,1,1462
35777,215122010,215123472,False,2,1462
35778,215128777,215128918,True,2,141
35779,215156831,215160787,True,1,3956
35780,215171105,215180620,True,1,9515
35781,215200229,215200838,True,1,609
35782,215204204,215244527,True,1,40323
35783,215206857,215208344,True,1,1487
35784,215247799,215269036,True,1,21237
35785,215260764,215321789,True,1,61025
35786,215325242,215335441,True,2,10199
35787,215328618,215333481,True,2,4863
35788,215334374,215336500,True,1,2126
35789,215340431,215361554,True,1,21123
35790,215340448,215361471,True,1,21023
35791,215340448,215421719,False,1,81271
35792,215352335,215357124,True,1,4789
35793,215365449,215373317,True,4,7868
35794,215366509,215466047,True,2,99538
35795,215367310,215374237,True,1,6927
35796,215380101,215381697,False,1,1596
35797,215426048,215626458,True,3,200410
35798,215437982,215441457,True,1,3475
35799,215476871,215488080,True,1,11209
35800,215476871,215490018,True,1,13147
35801,215528079,215530404,True,1,2325
35802,215528079,215532724,True,1,4645
35803,215545452,215553459,True,1,8007
35804,215578662,215579208,False,1,546
35805,215578662,215587976,True,7,9314
35806,215598797,215631946,True,1,33149
35807,215623232,215636175,True,2,12943
35808,215644012,215683808,True,1,39796
35809,215651888,215653433,True,1,1545
35810,215688319,215688658,True,1,339
35811,215690834,215691931,True,1,1097
35812,215691558,215692655,False,1,1097
35813,215759505,215783933,False,1,24428
35814,215759505,215783933,True,1,24428
35815,215761160,215762166,True,2,1006
35816,215800007,215821501,False,1,21494
35817,215875723,215888077,False,3,12354
35818,215875723,215888077,True,1,12354
35819,215875723,215961006,True,1,85283
35820,215949417,215949560,True,1,143
35821,215984662,215994889,True,3,10227
35822,216014113,216068427,True,1,54314
35823,216030838,216044892,True,3,14054
35824,216042972,216068446,True,1,25474
35825,216049892,216052431,True,3,2539
35826,216057343,216057668,True,1,325
35827,216057864,216059723,True,2,1859
35828,216082355,216106309,True,2,23954
35829,216086450,216088843,True,1,2393
35830,216159337,216161812,False,1,2475
35831,216159337,216161812,True,1,2475
35832,216167223,216187314,True,1,20091
35833,216167223,216217345,False,1,50122
35834,216167223,216217545,True,1,50322
35835,216169356,216188454,True,2,19098
35836,216187471,216189067,True,1,1596
35837,216187471,216191878,True,1,4407
35838,216188668,216192575,True,1,3907
35839,216199621,216201655,True,1,2034
35840,216223984,216230491,True,7,6507
35841,216229775,216230448,True,5,673
35842,216236418,216238379,True,1,1961
35843,216254941,216259800,False,1,4859
35844,216254941,216259800,True,1,4859
35845,216278472,216281112,False,1,2640
35846,216316346,216317606,True,2,1260
35847,216316768,216318028,True,1,1260
35848,216335809,216338139,True,1,2330
35849,216350980,216356286,True,1,5306
35850,216359043,216435890,True,1,76847
35851,216382010,216382969,True,2,959
35852,216404219,216407870,False,1,3651
35853,216408219,216408942,True,2,723
35854,216420735,216422347,True,1,1612
35855,216420830,216434113,True,1,13283
35856,216420830,216436829,True,3,15999
35857,216423556,216437570,True,2,14014
35858,216507628,216510371,True,1,2743
35859,216520796,216542135,True,1,21339
35860,216525952,216538156,True,3,12204
35861,216538883,216539796,True,1,913
35862,216559183,216561462,True,1,2279
35863,216574162,216575235,True,2,1073
35864,216593308,216602394,True,1,9086
35865,216617022,216632516,True,1,15494
35866,216617844,216633081,True,1,15237
35867,216640856,216656344,True,2,15488
35868,216640856,216657634,True,2,16778
35869,216643451,216645877,True,1,2426
35870,216653940,216656954,True,1,3014
35871,216670463,216672267,True,1,1804
35872,216670463,216672545,True,1,2082
35873,216670733,216672267,True,1,1534
35874,216670733,216672545,True,1,1812
35875,216674643,216696102,True,1,21459
35876,216677429,216677545,True,1,116
35877,216677652,216695527,True,1,17875
35878,216688511,216691164,True,2,2653
35879,216707536,216709178,True,1,1642
35880,216726143,216726444,False,1,301
35881,216728656,216733067,True,1,4411
35882,216761759,216765117,True,3,3358
35883,216880160,216881642,False,2,1482
35884,216881166,216927456,False,1,46290
35885,216886928,216896443,True,1,9515
35886,216889818,216922243,False,1,32425
35887,216907899,216908614,True,1,715
35888,216913858,216924681,True,2,10823
35889,216919159,216919503,False,1,344
35890,216949237,216949838,True,1,601
35891,216975208,216979874,True,1,4666
35892,217014190,217043189,False,1,28999
35893,217047213,217112567,True,1,65354
35894,217048343,217048520,True,1,177
35895,217051193,217086756,True,1,35563
35896,217066174,217068416,False,1,2242
35897,217066174,217068416,True,2,2242
35898,217070364,217087606,True,1,17242
35899,217071881,217080007,True,2,8126
35900,217083411,217091145,True,1,7734
35901,217083411,217099409,True,1,15998
35902,217149428,217150495,False,1,1067
35903,217206213,217207553,True,2,1340
35904,217206213,217207556,True,1,1343
35905,217206213,217211554,True,1,5341
35906,217232362,217235259,False,1,2897
35907,217232362,217235259,True,1,2897
